exam_year,state,city,center_name,center_id,total_students,above_600_marks,above_700_marks,center_average_marks,center_median_marks,state_average_marks,state_median_marks,national_average_marks,national_median_marks,Ultra_High_Score_Ratio,High_Score_Ratio,Center_v_National_Gap,Center_v_State_Gap,Center_Std_Dev,Center_Skewness,Center_Kurtosis,Anomaly_Flag,Anomaly_Score,Anomaly_Type
2024,Jammu and Kashmir,Jammu,Kendriya Vidyalaya No.I Gandhi Nagar,250112,458,9,0,205.12,164.5,205.41,162,217.16,163,0.0,0.019650655021834,-12.039999999999992,-0.289999999999992,148.573,0.951,0.232,1,0.04086415727489956,Normal Center
2024,Jammu and Kashmir,Jammu,Army Public School Akhnoor,250113,457,7,0,183.54,138.0,205.41,162,217.16,163,0.0,0.0153172866520787,-33.620000000000005,-21.870000000000005,142.367,1.218,0.984,1,0.03377106038758215,Normal Center
2024,Jammu and Kashmir,Jammu,Kendriya Vidyalaya No.Ii Jammu Cantt,250114,467,6,1,206.37,163.0,205.41,162,217.16,163,0.0021413276231263,0.0149892933618843,-10.789999999999992,0.960000000000008,144.317,0.94,0.274,1,0.03795914107816584,Normal Center
2024,Jammu and Kashmir,Jammu,Army Public School Jammu,250122,348,5,1,206.68,165.0,205.41,162,217.16,163,0.0028735632183908,0.0172413793103448,-10.47999999999999,1.2700000000000102,148.417,0.883,0.029,1,0.033216290430246265,Normal Center
2024,Jammu and Kashmir,Anantnag,Govt Degree College Bijbehara Anantnagh,250310,382,7,0,211.36,171.5,205.41,162,217.16,163,0.0,0.0183246073298429,-5.799999999999983,5.950000000000017,146.584,0.975,0.342,1,0.03832081027157269,Normal Center
2024,Jammu and Kashmir,Udhampur,Army Public School Dhar Road,251003,300,5,0,221.58,182.5,205.41,162,217.16,163,0.0,0.0166666666666666,4.420000000000016,16.170000000000016,152.668,0.873,-0.018,1,0.03824993436375912,Normal Center
2024,Jammu and Kashmir,Anantnag,Islamia Hanfia Institute,250317,184,3,0,198.84,154.0,205.41,162,217.16,163,0.0,0.0163043478260869,-18.319999999999997,-6.569999999999993,144.507,1.201,0.888,1,0.03323270603398021,Normal Center
2024,Jammu and Kashmir,Jammu,Kc Gurukul Public School B C Road Jammu J&K,250125,302,1,0,195.83,160.5,205.41,162,217.16,163,0.0,0.0033112582781456,-21.329999999999984,-9.579999999999984,141.669,0.895,0.117,1,0.04084591080904337,Normal Center
2024,Andhra Pradesh,Kurnool,Sri Lakshmi (E.M.) High School,120206,380,9,0,230.84,196.0,260.97,224,217.16,163,0.0,0.0236842105263157,13.680000000000009,-30.130000000000024,157.178,0.644,-0.463,1,0.06504026717843187,Normal Center
2024,Andhra Pradesh,Kurnool,Montessori High School,120201,1060,19,0,226.55,178.5,260.97,224,217.16,163,0.0,0.0179245283018867,9.390000000000017,-34.420000000000016,161.095,0.701,-0.54,1,0.06540949119057476,Normal Center
2024,Andhra Pradesh,Narasaraopet,Narasaraopeta Institute Of Technology,120801,514,8,0,187.99,127.0,260.97,224,217.16,163,0.0,0.0155642023346303,-29.169999999999987,-72.98000000000002,149.929,1.19,0.589,1,0.06587693463827415,Normal Center
2024,Andhra Pradesh,Tadepalligudem,Bharatiya Vidya Bhavans Res Public School,122701,297,2,0,190.39,151.0,260.97,224,217.16,163,0.0,0.0067340067340067,-26.77000000000001,-70.58000000000004,136.902,1.17,0.709,1,0.06612268312796005,Normal Center
2024,Andhra Pradesh,Visakhapatnam,Navy Children School,120607,540,24,0,262.58,229.5,260.97,224,217.16,163,0.0,0.0444444444444444,45.41999999999999,1.6099999999999568,174.455,0.593,-0.692,1,0.06390541553371343,Normal Center
2024,Andhra Pradesh,Tirupathi,Edify School,120403,586,8,0,231.27,184.0,260.97,224,217.16,163,0.0,0.0136518771331058,14.110000000000014,-29.700000000000017,161.249,0.719,-0.566,1,0.0662275091581429,Normal Center
2024,Andhra Pradesh,Srikakulam,Gayatri School,122502,278,6,0,250.33,219.0,260.97,224,217.16,163,0.0,0.0215827338129496,33.170000000000016,-10.640000000000017,156.099,0.612,-0.461,1,0.06435152458121063,Normal Center
2024,Andhra Pradesh,Visakhapatnam,Vijnana Vihara Res Sch Gudilova Vizag Ap,120609,494,22,3,273.28,230.5,260.97,224,217.16,163,0.0060728744939271,0.0506072874493927,56.119999999999976,12.309999999999944,173.658,0.571,-0.723,1,0.018277736253327348,Normal Center
2024,Andhra Pradesh,Srikakulam,Gurajada College Of Education,122505,233,4,0,221.61,180.0,260.97,224,217.16,163,0.0,0.0171673819742489,4.450000000000017,-39.360000000000014,149.728,0.821,-0.235,1,0.06677395871405029,Normal Center
2024,Andhra Pradesh,Tirupathi,International Delhi Public School,120404,585,14,0,250.5,218.0,260.97,224,217.16,163,0.0,0.0239316239316239,33.34,-10.470000000000027,164.04,0.542,-0.752,1,0.06223015232107587,Normal Center
2024,Andhra Pradesh,Nandyal,Rgm International School Nandyal Kurnool Ap,122102,685,5,0,187.14,135.0,260.97,224,217.16,163,0.0,0.0072992700729927,-30.02000000000001,-73.83000000000004,143.249,1.043,0.295,1,0.06772015691200689,Normal Center
2024,Andhra Pradesh,Vizianagaram,Inspiiro School,122901,755,26,0,252.02,212.0,260.97,224,217.16,163,0.0,0.0344370860927152,34.860000000000014,-8.950000000000017,169.528,0.634,-0.694,1,0.06483935734710644,Normal Center
2024,Andhra Pradesh,Proddatur,Sadhana Degree College,122301,187,2,0,208.67,157.0,260.97,224,217.16,163,0.0,0.0106951871657754,-8.490000000000009,-52.30000000000004,154.134,0.911,-0.059,1,0.0678120240272545,Normal Center
2024,Andhra Pradesh,Kurnool,K.V.R. Government College For Women (A) Kurnool,120207,344,2,0,193.25,130.0,260.97,224,217.16,163,0.0,0.005813953488372,-23.91,-67.72000000000003,149.42,0.971,0.02,1,0.06747548961694144,Normal Center
2024,Andhra Pradesh,Visakhapatnam,Vignan Steel City Public School,120608,493,19,0,267.27,234.0,260.97,224,217.16,163,0.0,0.0385395537525354,50.10999999999999,6.2999999999999545,175.426,0.534,-0.788,1,0.06223015232107587,Normal Center
2024,Andhra Pradesh,Srikakulam,Gayatri Degree & Pg College,122504,257,1,0,224.09,183.0,260.97,224,217.16,163,0.0,0.0038910505836575,6.930000000000007,-36.88000000000002,151.527,0.654,-0.625,1,0.06588355502577814,Normal Center
2024,Andhra Pradesh,Tirupathi,Litte Angles School,120405,496,6,0,236.82,195.0,260.97,224,217.16,163,0.0,0.0120967741935483,19.66,-24.150000000000038,152.276,0.673,-0.543,1,0.06449596439776933,Normal Center
2024,Andhra Pradesh,Tirupathi,Gitam School,120402,579,20,1,245.77,209.0,260.97,224,217.16,163,0.001727115716753,0.0362694300518134,28.610000000000014,-15.200000000000015,167.562,0.668,-0.524,1,0.05454934706444092,Normal Center
2024,Andhra Pradesh,Srikakulam,Kendriya Vidyalaya Srikakulam,122503,257,4,0,231.84,190.0,260.97,224,217.16,163,0.0,0.0155642023346303,14.680000000000009,-29.130000000000024,150.573,0.688,-0.492,1,0.0652865815544143,Normal Center
2024,Andhra Pradesh,Visakhapatnam,Kendriya Vidyalaya Waltair,120606,543,27,1,269.95,230.0,260.97,224,217.16,163,0.001841620626151,0.0515653775322283,52.78999999999999,8.979999999999961,175.087,0.506,-0.813,1,0.0551174881344193,Normal Center
2024,Andhra Pradesh,Visakhapatnam,Sri Chaitanya Techno School,120601,895,28,0,256.15,220.0,260.97,224,217.16,163,0.0,0.0312849162011173,38.98999999999998,-4.82000000000005,165.055,0.621,-0.577,1,0.06410457734440794,Normal Center
2024,Andhra Pradesh,Vijayawada,Sri Durga Malleswara Siddhartha Mahila Junior Kalasala,120523,379,32,0,347.52,359.0,260.97,224,217.16,163,0.0,0.0844327176781002,130.36,86.54999999999995,182.494,-0.084,-1.164,1,0.026057481722473685,Normal Center
2024,Andhra Pradesh,Vijayawada,Kendriya Vidyalaya No.1 Vijayawada,120524,355,28,1,352.11,360.0,260.97,224,217.16,163,0.0028169014084507,0.0816901408450704,134.95000000000002,91.14,177.886,-0.036,-1.04,1,0.020956993180341332,Normal Center
2024,Andhra Pradesh,Vijayawada,Maris Stella College,120512,497,46,1,338.55,340.0,260.97,224,217.16,163,0.0020120724346076,0.0945674044265593,121.39,77.57999999999998,178.582,0.042,-1.027,1,0.02933424652406119,Normal Center
2024,Andhra Pradesh,Vijayawada,Vijaya Institute Of Technology For Women,120515,496,33,0,331.59,330.0,260.97,224,217.16,163,0.0,0.0665322580645161,114.42999999999998,70.61999999999995,172.677,0.094,-1.041,1,0.036250397782488064,Normal Center
2024,Andhra Pradesh,Eluru,Sir C R Reddy Autonomous Degree College,121601,491,1,0,173.83,126.0,260.97,224,217.16,163,0.0,0.0020366598778004,-43.329999999999984,-87.14000000000001,130.207,1.255,0.835,1,0.06323814004621253,Normal Center
2024,Andhra Pradesh,Anantapur,Ssbn Degree College,121201,906,8,0,193.77,146.0,260.97,224,217.16,163,0.0,0.0088300220750551,-23.389999999999983,-67.20000000000002,142.3,1.085,0.467,1,0.06688806881580622,Normal Center
2024,Andhra Pradesh,Gudur,Sri Chaitanya English Medium School,121801,362,2,0,176.2,123.5,260.97,224,217.16,163,0.0,0.005524861878453,-40.96000000000001,-84.77000000000004,142.571,1.152,0.586,1,0.06599013056336411,Normal Center
2024,Andhra Pradesh,Vijayawada,Sri Vijnan Vihara Em School,120514,498,39,1,362.36,369.0,260.97,224,217.16,163,0.002008032128514,0.0803212851405622,145.20000000000002,101.39,162.969,-0.046,-0.833,1,0.020527314080358516,Normal Center
2024,Andhra Pradesh,Vijayawada,Chitturi High School,120513,503,36,2,357.88,373.0,260.97,224,217.16,163,0.003976143141153,0.0755467196819085,140.72,96.90999999999995,171.872,-0.103,-1.026,1,0.0028455697636617927,Normal Center
2024,Andhra Pradesh,Vijayawada,Ravindra Bharathi'S Scotspine School,120525,357,16,0,326.69,321.0,260.97,224,217.16,163,0.0,0.0448179271708683,109.53,65.71999999999997,170.149,0.103,-1.021,1,0.036250397782488064,Normal Center
2024,Andhra Pradesh,Vijayawada,Kvsr Siddhartha College Of Pharmaceutical Sciences,120522,402,47,2,359.35,353.5,260.97,224,217.16,163,0.0049751243781094,0.1218905472636815,142.19000000000003,98.38,174.065,0.006,-1.007,-1,-0.005022522758356296,Anomalous Center
2024,Andhra Pradesh,Rajahmundry,Rajamahendri Institute Of Engineering And Technology,122401,516,19,0,257.56,221.5,260.97,224,217.16,163,0.0,0.0368217054263565,40.400000000000006,-3.410000000000025,176.71,0.565,-0.807,1,0.06465822903070684,Normal Center
2024,Andhra Pradesh,Vijayawada,Vikas Group Of Institutions,120507,614,53,3,360.18,370.0,260.97,224,217.16,163,0.004885993485342,0.0912052117263843,143.02,99.20999999999998,173.535,-0.05,-0.95,-1,-0.00443531766945765,Anomalous Center
2024,Andhra Pradesh,Rajahmundry,Bhashyam English Medium School,122406,283,10,1,256.25,196.0,260.97,224,217.16,163,0.0035335689045936,0.03886925795053,39.09,-4.720000000000027,172.334,0.691,-0.596,1,0.04280520662946141,Normal Center
2024,Andhra Pradesh,Rajahmundry,Oakwood The Rajahmundry School,122408,290,8,0,231.97,173.0,260.97,224,217.16,163,0.0,0.0275862068965517,14.810000000000002,-29.00000000000003,172.609,0.867,-0.313,1,0.06603753742840007,Normal Center
2024,Andhra Pradesh,Vijayawada,Andhra Loyola Institute Of Engineering And Technology,120509,572,53,2,345.2,343.0,260.97,224,217.16,163,0.0034965034965034,0.0961538461538461,128.04,84.22999999999996,186.55,-0.003,-1.161,1,0.00796682881165095,Normal Center
2024,Andhra Pradesh,Kakinada,Green Field School,122007,253,1,0,207.21,160.0,260.97,224,217.16,163,0.0,0.0039525691699604,-9.949999999999989,-53.76000000000002,151.562,0.706,-0.539,1,0.06714252902119522,Normal Center
2024,Andhra Pradesh,Guntur,B.H.H. Degree College For Women,120106,470,22,1,253.74,210.0,260.97,224,217.16,163,0.002127659574468,0.0489361702127659,36.58000000000001,-7.230000000000018,173.738,0.646,-0.659,1,0.055669750815194985,Normal Center
2024,Andhra Pradesh,Tanuku,Stepping Stones High School,122803,389,46,2,363.32,385.0,260.97,224,217.16,163,0.0051413881748071,0.1233933161953727,146.16,102.34999999999997,194.101,-0.147,-1.334,-1,-0.016551441073427153,Anomalous Center
2024,Andhra Pradesh,Guntur,Little Flower English Medium School,120101,701,37,0,275.13,238.0,260.97,224,217.16,163,0.0,0.0527817403708987,57.97,14.159999999999968,179.829,0.489,-0.883,1,0.05734964226380801,Normal Center
2024,Andhra Pradesh,Guntur,Dr K L Prasad Public School,120108,302,9,0,238.4,199.0,260.97,224,217.16,163,0.0,0.0298013245033112,21.24000000000001,-22.57000000000002,168.886,0.685,-0.459,1,0.06474264691700998,Normal Center
2024,Andhra Pradesh,Nellore,Akshara Vidyalaya,120305,535,17,0,281.1,270.0,260.97,224,217.16,163,0.0,0.0317757009345794,63.940000000000026,20.129999999999995,169.701,0.37,-0.86,1,0.052047274500586216,Normal Center
2024,Andhra Pradesh,Nellore,V.R. Institute Of Post Graduate Studies,120302,885,29,0,272.52,249.0,260.97,224,217.16,163,0.0,0.0327683615819209,55.35999999999999,11.549999999999956,171.57,0.41,-0.919,1,0.05817387364909532,Normal Center
2024,Andhra Pradesh,Vijayawada,P.B. Sidhartha Arts And Science College,120508,592,38,3,329.0,332.0,260.97,224,217.16,163,0.0050675675675675,0.0692567567567567,111.84,68.02999999999997,176.93,0.04,-1.007,1,0.00805154926006496,Normal Center
2024,Andhra Pradesh,Tenali,Westberry School,120702,129,2,0,195.43,155.0,260.97,224,217.16,163,0.0,0.0155038759689922,-21.72999999999999,-65.54000000000002,142.331,1.266,1.123,1,0.06289924647455664,Normal Center
2024,Andhra Pradesh,Vijayawada,Paladugu Parvathi Devi College Of Engineering And Technology,120506,613,43,1,358.37,368.0,260.97,224,217.16,163,0.0016313213703099,0.0717781402936378,141.21,97.39999999999998,166.502,-0.142,-0.953,1,0.01947725615922674,Normal Center
2024,Andhra Pradesh,Rajahmundry,Sri Kandukuri Rajyalakshmi Womens College,122407,281,16,2,275.14,235.0,260.97,224,217.16,163,0.0071174377224199,0.0640569395017793,57.97999999999999,14.16999999999996,184.114,0.512,-0.829,1,0.013427080661073953,Normal Center
2024,Andhra Pradesh,Vijayawada,Potti Sriramulu Chalavadi Mallikarjuna Rao College Of Engineering And Technology,120501,1182,75,3,340.82,348.5,260.97,224,217.16,163,0.0025380710659898,0.065989847715736,123.66,79.84999999999997,175.225,-0.019,-1.038,1,0.02420536283577346,Normal Center
2024,Andhra Pradesh,Nellore,Rsr International School Kavali Nellore Ap,120303,753,25,0,286.3,272.0,260.97,224,217.16,163,0.0,0.0332005312084993,69.14000000000001,25.329999999999984,163.356,0.302,-0.918,1,0.04662486395596421,Normal Center
2024,Andhra Pradesh,Ongole,Nextgen International School,122202,246,1,0,213.29,170.5,260.97,224,217.16,163,0.0,0.0040650406504065,-3.870000000000005,-47.68000000000004,153.706,0.803,-0.383,1,0.06765131333761365,Normal Center
2024,Andhra Pradesh,Nellore,Padmavathi Vidyalaya Sullurpeta Nellore Ap,120304,229,7,1,274.38,246.0,260.97,224,217.16,163,0.0043668122270742,0.0349344978165938,57.22,13.409999999999968,173.207,0.477,-0.833,1,0.032736564794830336,Normal Center
2024,Andhra Pradesh,Tanuku,Sree Rama Institute Of Management (Mba),122802,214,31,1,370.43,399.0,260.97,224,217.16,163,0.0046728971962616,0.1495327102803738,153.27,109.45999999999998,192.95,-0.102,-1.247,-1,-0.01393644048398951,Anomalous Center
2024,Andhra Pradesh,Kakinada,Ashram Public School,122001,1056,32,1,220.87,169.0,260.97,224,217.16,163,0.0009469696969696,0.03125,3.710000000000008,-40.10000000000002,163.926,0.948,-0.03,1,0.0620735276801877,Normal Center
2024,Andhra Pradesh,Kakinada,Saranya Concept School,122006,282,4,0,212.14,170.0,260.97,224,217.16,163,0.0,0.0141843971631205,-5.02000000000001,-48.83000000000004,152.659,0.827,-0.151,1,0.06719805682903546,Normal Center
2024,Andhra Pradesh,Guntur,Jagarlamudi Kuppuswamy Choudary College,120107,423,25,0,270.56,229.0,260.97,224,217.16,163,0.0,0.0591016548463357,53.400000000000006,9.589999999999977,177.965,0.585,-0.739,1,0.06464616012373453,Normal Center
2024,Andhra Pradesh,Visakhapatnam,Kendriya Vidyalaya No.1 Nausena Bagh,120612,403,17,0,274.83,243.0,260.97,224,217.16,163,0.0,0.0421836228287841,57.66999999999999,13.859999999999957,171.827,0.498,-0.796,1,0.058342408397963674,Normal Center
2024,Andhra Pradesh,Chittoor,B V Reddy Sr Sec School,121501,270,1,0,182.15,137.0,260.97,224,217.16,163,0.0,0.0037037037037037,-35.00999999999999,-78.82000000000002,134.502,0.976,0.107,1,0.06717985951403627,Normal Center
2024,Andhra Pradesh,Kadapa,International Delhi Public School,121903,562,11,0,207.28,153.5,260.97,224,217.16,163,0.0,0.0195729537366548,-9.879999999999995,-53.690000000000026,157.47,0.995,0.134,1,0.06812741651281184,Normal Center
2024,Andhra Pradesh,Visakhapatnam,Visakha Valley School,120613,535,26,0,241.66,177.0,260.97,224,217.16,163,0.0,0.0485981308411214,24.5,-19.31000000000003,179.75,0.767,-0.535,1,0.06546053680244346,Normal Center
2024,Andhra Pradesh,Kadapa,Bheeram Sreedhar Reddy International School,121902,670,9,0,212.6,159.0,260.97,224,217.16,163,0.0,0.0134328358208955,-4.560000000000002,-48.37000000000003,156.233,0.882,-0.257,1,0.06646249723454462,Normal Center
2024,Andhra Pradesh,Tirupathi,Shloka-A Birla School,120409,309,6,0,212.15,175.0,260.97,224,217.16,163,0.0,0.0194174757281553,-5.009999999999991,-48.82000000000002,154.306,0.895,0.079,1,0.0678120240272545,Normal Center
2024,Andhra Pradesh,Visakhapatnam,Ameya World School,120604,648,31,0,268.08,232.5,260.97,224,217.16,163,0.0,0.0478395061728395,50.91999999999999,7.109999999999957,173.272,0.55,-0.761,1,0.06223015232107587,Normal Center
2024,Andhra Pradesh,Visakhapatnam,Sanketika Vidya Parishad Engineering College,120603,824,41,0,281.24,256.5,260.97,224,217.16,163,0.0,0.049757281553398,64.08000000000001,20.269999999999985,177.628,0.473,-0.835,1,0.05526709153182041,Normal Center
2024,Andhra Pradesh,Tirupathi,Marg Chinmaya Vidyalaya Sr. Secondary School,120407,419,14,0,256.93,224.0,260.97,224,217.16,163,0.0,0.0334128878281622,39.77000000000001,-4.0400000000000205,170.016,0.554,-0.68,1,0.06148449883735557,Normal Center
2024,Andhra Pradesh,Srikakulam,Sri Sivani College Of Engineering,122501,702,14,0,225.98,181.0,260.97,224,217.16,163,0.0,0.0199430199430199,8.819999999999993,-34.99000000000004,157.126,0.872,-0.18,1,0.06603753742840007,Normal Center
2024,Andhra Pradesh,Kurnool,Montessori Indus School,120202,1058,19,0,227.41,183.5,260.97,224,217.16,163,0.0,0.0179584120982986,10.25,-33.56000000000003,158.781,0.714,-0.476,1,0.06647302053412918,Normal Center
2024,Andhra Pradesh,Kurnool,The Athena School,120205,586,6,0,223.92,184.5,260.97,224,217.16,163,0.0,0.0102389078498293,6.759999999999991,-37.05000000000004,153.491,0.744,-0.358,1,0.067227746202211,Normal Center
2024,Andhra Pradesh,Narasaraopet,Narasaraopeta Engineering College,120802,296,5,0,183.9,132.5,260.97,224,217.16,163,0.0,0.0168918918918918,-33.25999999999999,-77.07000000000002,148.902,1.27,0.698,1,0.06549828776975247,Normal Center
2024,Andhra Pradesh,Vizianagaram,Dr Besant English Medium School,122903,234,9,0,251.48,210.0,260.97,224,217.16,163,0.0,0.0384615384615384,34.31999999999999,-9.490000000000038,170.528,0.685,-0.518,1,0.06435152458121063,Normal Center
2024,Andhra Pradesh,Vizianagaram,Smt. Godavari Devi Saraf High School,122904,233,10,0,261.39,209.0,260.97,224,217.16,163,0.0,0.0429184549356223,44.22999999999999,0.4199999999999591,186.445,0.513,-0.993,1,0.0585216763463034,Normal Center
2024,Andhra Pradesh,Tirupathi,Sgs Arts College,120401,730,15,0,242.92,204.0,260.97,224,217.16,163,0.0,0.0205479452054794,25.75999999999999,-18.05000000000004,163.689,0.594,-0.68,1,0.06415249747509694,Normal Center
2024,Andhra Pradesh,Tirupathi,Viswam High School Viswam Nagar Jeevakona,120406,494,9,0,228.34,184.5,260.97,224,217.16,163,0.0,0.0182186234817813,11.180000000000009,-32.630000000000024,161.893,0.748,-0.407,1,0.067227746202211,Normal Center
2024,Andhra Pradesh,Visakhapatnam,Aqj Centre For Pg Studies,120602,891,34,1,258.34,218.0,260.97,224,217.16,163,0.0011223344556677,0.0392817059483726,41.17999999999998,-2.6300000000000523,172.798,0.57,-0.715,1,0.05815444439483908,Normal Center
2024,Andhra Pradesh,Tirupathi,Sree Vidyanikethan International School,120408,370,4,0,240.08,201.0,260.97,224,217.16,163,0.0,0.0108108108108108,22.920000000000016,-20.89000000000001,156.712,0.638,-0.579,1,0.06435152458121063,Normal Center
